X,Y,address,adm1_boundary,adm2_boundary
88.4654163,23.1162501,"Sripur, Balagarh, Hooghly, West Bengal, IND",West Bengal,Hugli
88.432083,23.1329168,"Assam Road, Balagarh, Hooghly, West Bengal, 712512, IND",West Bengal,Hugli
87.9904163,22.9495834,"712410, IND",West Bengal,Hugli
88.1237497,22.8829168,"712405, IND",West Bengal,Hugli
88.2904163,23.0662501,"712504, IND",West Bengal,Hugli
88.4404163,23.1412501,"712512, IND",West Bengal,Hugli
88.3154163,23.1079168,"712146, IND",West Bengal,Hugli
88.1487497,22.9995834,"Service Road, Dhaniakhali, Hooghly, West Bengal, 712303, IND",West Bengal,Hugli
88.3237497,23.0995834,"712146, IND",West Bengal,Hugli
88.3237497,22.8995834,"712102, IND",West Bengal,Hugli
88.3904163,23.0245834,"Raghunathpur (PS-Magra), Balagarh, Hooghly, West Bengal, IND",West Bengal,Hugli
88.4154163,23.0079168,"741251, IND",West Bengal,Hugli
88.382083,22.9079168,"712103, IND",West Bengal,Hugli
88.2154163,23.1162501,"712135, IND",West Bengal,Hugli
88.1487497,22.9829168,"712513, IND",West Bengal,Hugli
88.4737497,23.1245834,"712501, IND",West Bengal,Hugli
88.4487497,23.0995834,"712501, IND",West Bengal,Hugli
88.3487497,22.9162501,"Hooghly Station Road, Polba-Dadpur, Hooghly, West Bengal, 712102, IND",West Bengal,Hugli
88.4154163,23.0245834,"Raghunathpur (PS-Magra), Balagarh, Hooghly, West Bengal, IND",West Bengal,Hugli
88.1154163,22.9579168,"712302, IND",West Bengal,Hugli
88.3237497,22.9995834,"712148, IND",West Bengal,Hugli
88.132083,23.0329168,"AH1, Dhaniakhali, Hooghly, West Bengal, 712303, IND",West Bengal,Hugli
88.3237497,23.0579168,"712147, IND",West Bengal,Hugli
88.0987497,22.9662501,"712302, IND",West Bengal,Hugli
88.332083,23.0079168,"712148, IND",West Bengal,Hugli
88.382083,22.9912501,"Amodghata, Chinsurah-Magra, Hooghly, West Bengal, IND",West Bengal,Hugli
88.3904163,23.0079168,"Raghunathpur (PS-Dankuni), Chinsurah-Magra, Hooghly, West Bengal, IND",West Bengal,Hugli
88.4237497,23.0329168,"Raghunathpur (PS-Magra), Balagarh, Hooghly, West Bengal, IND",West Bengal,Hugli
88.382083,22.9245834,"Sahaganj Road, Bandel, Chinsurah-Magra, Hooghly, West Bengal, 712123, IND",West Bengal,Hugli
88.382083,22.9412501,"712123, IND",West Bengal,Hugli
88.1237497,22.9579168,"712301, IND",West Bengal,Hugli
87.9987497,22.8829168,"Tarakeswar, Hooghly, West Bengal, IND",West Bengal,Hugli
88.1737497,22.9745834,"712305, IND",West Bengal,Hugli
88.1237497,23.0162501,"712303, IND",West Bengal,Hugli
88.1237497,23.0079168,"712303, IND",West Bengal,Hugli
75.8404164,30.8662501,"Easy Day, Dugri, Ludhiana, Punjab, 141002, IND",Punjab,Ludhiana
77.3404164,16.2079168,"Lingsugur Road, Nijalingappa Colony, Raichur, Karnataka, 584101, IND",Karnātaka,Raichur
75.757083,16.7412501,"586122, IND",Karnātaka,Bijapur
75.5237497,16.8329168,"586130, IND",Karnātaka,Bijapur
74.4237497,16.4579168,"591237, IND",Karnātaka,Belgaum
76.132083,15.3412501,"583231, IND",Karnātaka,Koppal
76.1487497,15.3329168,"583231, IND",Karnātaka,Koppal
77.6737497,12.8079168,"288 12th Cross Road, Bommasandra, Bengaluru, Karnataka, 560099, IND",Karnātaka,Bangalore
74.7737497,19.0495835,"414110, IND",Mahārāshtra,Ahmadnagar
74.6987497,19.0662501,"Ahmednagar, Maharashtra, IND",Mahārāshtra,Ahmadnagar
74.6987497,19.0579168,"Hotel Sagar, Kopargaon Shirdi Ahmednagar Pune Highway, Kedgaon, Ahmednagar, Maharashtra, 414005, IND",Mahārāshtra,Ahmadnagar
73.4737497,16.0579168,"416606, IND",Mahārāshtra,Sindhudurg
79.232083,19.7079168,"442908, IND",Mahārāshtra,Chandrapur
76.7987497,20.7162501,"444109, IND",Mahārāshtra,Akola
77.8487497,18.8829168,"431809, IND",Mahārāshtra,Nanded
73.6737497,18.7245835,"Talegaon Dabhade, Pune, Maharashtra, IND",Mahārāshtra,Pune
73.682083,18.7245835,"Talegaon Dabhade Road, Talegaon Dabhade, Pune, Maharashtra, 410506, IND",Mahārāshtra,Pune
76.1987497,20.6745834,"443103, IND",Mahārāshtra,Buldana
75.0654164,20.4912501,"NH-753J, Chalisgaon Sub-District, Jalgaon, Maharashtra, 424102, IND",Mahārāshtra,Jalgaon
72.957083,18.3245835,"Hotel Murud Plaza, Murud Janjira, Raigarh, Maharashtra, 402401, IND",Mahārāshtra,Raigarh
72.9487497,18.5329168,"402202, IND",Mahārāshtra,Raigarh
72.8987497,18.6579168,"402209, IND",Mahārāshtra,Raigarh
72.8654164,18.6912501,"Thal Bazar Road, Alibag Sub-District, Raigarh, Maharashtra, 402207, IND",Mahārāshtra,Raigarh
72.8737497,18.6662501,"Varsoli Road, Varsoli, Alibag, Raigarh, Maharashtra, 402201, IND",Mahārāshtra,Raigarh
73.332083,19.2912501,"421401, IND",Mahārāshtra,Thane
72.757083,19.8079168,"Boisar, Palghar, Maharashtra, IND",Mahārāshtra,Palghar
72.7154164,19.7995834,"401504, IND",Mahārāshtra,Palghar
72.757083,19.4412501,"401301, IND",Mahārāshtra,Palghar
72.7737497,19.3995834,"401304, IND",Mahārāshtra,Palghar
72.7487497,19.8162501,"Katkar, Boisar, Palghar, Maharashtra, IND",Mahārāshtra,Palghar
72.757083,19.9579168,"401602, IND",Mahārāshtra,Palghar
72.8154164,19.3912501,"401304, IND",Mahārāshtra,Palghar
72.757083,19.4495834,"Kalamb Road, Virar West, Virar, Palghar, Maharashtra, 401301, IND",Mahārāshtra,Palghar
72.7154164,19.6579168,"401402, IND",Mahārāshtra,Palghar
72.6820831,19.8245834,"401502, IND",Mahārāshtra,Palghar
72.782083,19.3912501,"Nirmal Vasai Main Road, Vasai West, Vasai, Palghar, Maharashtra, 401201, IND",Mahārāshtra,Palghar
72.8237497,19.3745834,"Vasai Road, Vasai West, Vasai, Palghar, Maharashtra, 401202, IND",Mahārāshtra,Palghar
72.7904164,19.7829168,"401501, IND",Mahārāshtra,Palghar
72.7904164,19.7912501,"Boisar, Palghar, Maharashtra, IND",Mahārāshtra,Palghar
72.7654164,19.6912501,"Aryan Road, Palghar, Maharashtra, 401404, IND",Mahārāshtra,Palghar
72.8237497,18.9579168,"156 Nanubhai Desai Road, Grant Road East, Mumbai, Maharashtra, 400004, IND",Mahārāshtra,Mumbai
72.8654164,19.0495835,"102 N S Mankikar Road, Sion East, Mumbai, Maharashtra, 400022, IND",Mahārāshtra,Mumbai
72.857083,19.0245835,"Nathalal Parekh Marg, Matunga East, Mumbai, Maharashtra, 400019, IND",Mahārāshtra,Mumbai
72.8404164,19.0079168,"404 Gautam Nagar Road, Dadar East, Mumbai, Maharashtra, 400014, IND",Mahārāshtra,Mumbai
72.8487497,19.0412501,"Evershine Meadows, Jasmine Mill Road, Dharavi, Mumbai, Maharashtra, 400017, IND",Mahārāshtra,Mumbai
72.8154164,18.9912501,"400018, IND",Mahārāshtra,Mumbai
72.8654164,19.0162501,"R J Gaikwad Marg, Wadala East, Mumbai, Maharashtra, 400037, IND",Mahārāshtra,Mumbai
72.832083,18.9412501,"600 Mahapalika Marg, Fort, Mumbai, Maharashtra, 400001, IND",Mahārāshtra,Mumbai
72.8487497,19.0662501,"Sharda Devi Road, Bandra East, Mumbai, Mumbai Suburban, Maharashtra, 400051, IND",Mahārāshtra,Mumbai Suburban
72.882083,19.0329168,"400074, IND",Mahārāshtra,Mumbai Suburban
72.8737497,19.0245835,"Beila Clinic, S P Road, Antop Hill, Mumbai, Maharashtra, 400037, IND",Mahārāshtra,Mumbai Suburban
72.8237497,19.0745835,"Himja Chemist, Chuim Village Road, Khar West, Mumbai, Mumbai Suburban, Maharashtra, 400052, IND",Mahārāshtra,Mumbai Suburban
72.9154164,19.0079168,"400085, IND",Mahārāshtra,Mumbai Suburban
72.9154164,19.0745835,"Ramabai Ambedkar Nagar No 2 Road, Ghatkopar East, Mumbai, Mumbai Suburban, Maharashtra, 400075, IND",Mahārāshtra,Mumbai Suburban
72.8654164,19.0579168,"B K C Connector Road, Bandra East, Mumbai, Mumbai Suburban, Maharashtra, 400051, IND",Mahārāshtra,Mumbai Suburban
72.8237497,19.0662501,"17 4th Rajan Road, Bandra West, Mumbai, Mumbai Suburban, Maharashtra, 400050, IND",Mahārāshtra,Mumbai Suburban
72.9237497,19.0412501,"C V Raman Road, Anushakti Nagar, Mumbai, Mumbai Suburban, Maharashtra, 400088, IND",Mahārāshtra,Mumbai Suburban
72.8154164,19.1662501,"400095, IND",Mahārāshtra,Mumbai Suburban
72.832083,19.1079168,"47 N S Road No 7, Juhu, Mumbai, Mumbai Suburban, Maharashtra, 400049, IND",Mahārāshtra,Mumbai Suburban
72.907083,19.0579168,"Buddha Vihar Road, Chembur East, Mumbai, Mumbai Suburban, Maharashtra, 400071, IND",Mahārāshtra,Mumbai Suburban
85.1487497,20.8329168,"Nalco, Angul, Odisha, IND",Odisha,Anugul
85.2654163,20.7912501,"Bhushan Steel City, Angul, Odisha, IND",Odisha,Anugul
85.207083,20.8995834,"759101, IND",Odisha,Anugul
85.1654163,20.8412501,"759145, IND",Odisha,Anugul
85.207083,20.9079168,"Talcher Thermal Power Stn Township, Colliery, Angul, Odisha, IND",Odisha,Anugul
85.257083,20.8162501,"Bhushan Steel City, Angul, Odisha, IND",Odisha,Anugul
85.1737497,20.8329168,"759145, IND",Odisha,Anugul
86.882083,21.5162501,"756019, IND",Odisha,Baleshwar
86.8404163,21.5329168,"Balasore Maitrapur Baincha Road, Remuna, Baleshwar, Odisha, 756019, IND",Odisha,Baleshwar
86.2404163,20.9245834,"755043, IND",Odisha,Jajapur
86.1404163,20.9579168,"Jajapur Road, Jajapur, Odisha, IND",Odisha,Jajapur
86.0237497,20.9912501,"Kalinganagar, Jajapur, Odisha, IND",Odisha,Jajapur
86.0654163,20.9745834,"Jajapur Road, Jajapur, Odisha, IND",Odisha,Jajapur
86.1237497,20.9412501,"Jajapur Road, Jajapur, Odisha, IND",Odisha,Jajapur
86.1237497,20.9245834,"Jajapur Road, Jajapur, Odisha, IND",Odisha,Jajapur
84.5487497,19.6745834,"761107, IND",Odisha,Ganjam
84.6404163,19.8829168,"SH-21, Bellaguntha, Brajaraj Nagar, Ganjam, Odisha, 761119, IND",Odisha,Ganjam
84.557083,19.6745834,"761107, IND",Odisha,Ganjam
84.5654163,19.6495834,"Dharakote, Ganjam, Odisha, IND",Odisha,Ganjam
86.5154163,21.0912501,"756101, IND",Odisha,Bhadrak
86.457083,21.0662501,"756113, IND",Odisha,Bhadrak
86.4904163,21.0579168,"Bhadrak, Odisha, IND",Odisha,Bhadrak
86.432083,21.0912501,"756113, IND",Odisha,Bhadrak
86.5237497,21.0912501,"Service Road, Bhadrak Rural, Bhadrak, Odisha, 756101, IND",Odisha,Bhadrak
71.0737497,25.4829168,"344702, IND",Rājasthān,Barmer
75.482083,26.8079168,"303007, IND",Rājasthān,Jaipur
75.957083,26.5162501,"303901, IND",Rājasthān,Jaipur
75.4737497,26.7995834,"303122, IND",Rājasthān,Jaipur
75.232083,26.6745834,"303008, IND",Rājasthān,Jaipur
73.907083,25.5412501,"313331, IND",Rājasthān,Rajsamand
73.9654164,23.6079168,"314027, IND",Rājasthān,Dungarpur
80.257083,13.1912501,"Redhills Road, Manali New Town, Chennai, Thiruvallur, Tamil Nadu, 600103, IND",Tamil Nādu,Thiruvallur
80.2904164,13.1829168,"Sadayankuppam Road, Manali, Chennai, Thiruvallur, Tamil Nadu, 600103, IND",Tamil Nādu,Thiruvallur
80.2487497,13.1662501,"Kamarajar Road, Mathur, Chennai, Thiruvallur, Tamil Nadu, 600068, IND",Tamil Nādu,Thiruvallur
80.1987497,13.1745835,"3rd Street, Puzhal, Chennai, Thiruvallur, Tamil Nadu, 600066, IND",Tamil Nādu,Thiruvallur
80.3237497,13.2912501,"601203, IND",Tamil Nādu,Thiruvallur
80.2237497,13.1412501,"Parryware, Ponniammanmedu, Chennai, Thiruvallur, Tamil Nadu, 600110, IND",Tamil Nādu,Thiruvallur
80.157083,13.2412501,"Service Road, Cholavaram, Chennai, Thiruvallur, Tamil Nadu, 600067, IND",Tamil Nādu,Thiruvallur
80.3154164,13.1912501,"Kasi Koil Kuppam 1st Street, Ennore, Chennai, Thiruvallur, Tamil Nadu, 600057, IND",Tamil Nādu,Thiruvallur
80.2654164,13.1745835,"600068, IND",Tamil Nādu,Thiruvallur
80.3237497,13.2412501,"600120, IND",Tamil Nādu,Thiruvallur
80.2237497,13.1329168,"3A 7th Street, Ponniammanmedu, Chennai, Thiruvallur, Tamil Nadu, 600110, IND",Tamil Nādu,Thiruvallur
79.607083,13.1662501,"631209, IND",Tamil Nādu,Thiruvallur
80.2904164,13.1745835,"Buckingham Canal Road, Thiruvottiyur, Chennai, Thiruvallur, Tamil Nadu, 600019, IND",Tamil Nādu,Thiruvallur
80.2737497,13.2162501,"2nd Main Road, Manali New Town, Chennai, Thiruvallur, Tamil Nadu, 600103, IND",Tamil Nādu,Thiruvallur
80.307083,13.1912501,"Mettu 2nd Street, Ernavoor, Chennai, Thiruvallur, Tamil Nadu, 600057, IND",Tamil Nādu,Thiruvallur
80.2654164,13.1495835,"600068, IND",Tamil Nādu,Thiruvallur
80.282083,13.1579168,"600019, IND",Tamil Nādu,Thiruvallur
80.2404164,13.1829168,"600060, IND",Tamil Nādu,Thiruvallur
77.9987497,10.3579168,"624003, IND",Tamil Nādu,Dindigul
77.7654164,11.3495835,"Pallipalayam, Tiruchengode, Namakkal, Tamil Nadu, IND",Tamil Nādu,Namakkal
77.707083,11.3912501,"638008, IND",Tamil Nādu,Namakkal
77.357083,29.6329167,"247777, IND",Uttar Pradesh,Samli
77.8154164,28.4745834,"203408, IND",Uttar Pradesh,Bulandshahr
78.2904164,29.3245834,"246726, IND",Uttar Pradesh,Bijnor
81.0904163,27.9912501,"262723, IND",Uttar Pradesh,Kheri
79.5737497,28.1662501,"G T Road, Faridpur, Bareilly, Uttar Pradesh, 243506, IND",Uttar Pradesh,Bareilly
78.932083,27.5245834,"207248, IND",Uttar Pradesh,Etah
78.7154164,27.5329167,"207001, IND",Uttar Pradesh,Etah
82.382083,27.2912501,"271604, IND",Uttar Pradesh,Balrampur
79.582083,27.6662501,"242221, IND",Uttar Pradesh,Shahjahanpur
79.732083,27.1079168,"209722, IND",Uttar Pradesh,Kannauj
83.3487497,26.8412501,"273007, IND",Uttar Pradesh,Gorakhpur
83.3487497,26.8495834,"273007, IND",Uttar Pradesh,Gorakhpur
81.082083,26.8579168,"226028, IND",Uttar Pradesh,Lucknow
82.7404163,26.3412501,"224149, IND",Uttar Pradesh,Ambedkar Nagar
82.8237497,26.3245834,"224125, IND",Uttar Pradesh,Ambedkar Nagar
82.7487497,26.4329168,"224155, IND",Uttar Pradesh,Ambedkar Nagar
82.6737497,26.3495834,"224186, IND",Uttar Pradesh,Ambedkar Nagar
82.8737497,26.3745834,"NH-28, Allapur, Ambedkar Nagar, Uttar Pradesh, 224139, IND",Uttar Pradesh,Ambedkar Nagar
82.632083,26.2829168,"224159, IND",Uttar Pradesh,Ambedkar Nagar
82.682083,26.3412501,"224186, IND",Uttar Pradesh,Ambedkar Nagar
82.7904163,26.3329168,"224125, IND",Uttar Pradesh,Ambedkar Nagar
82.707083,26.3079168,"224149, IND",Uttar Pradesh,Ambedkar Nagar
82.8737497,26.3912501,"224139, IND",Uttar Pradesh,Ambedkar Nagar
82.832083,26.3412501,"224139, IND",Uttar Pradesh,Ambedkar Nagar
82.657083,26.2579168,"224159, IND",Uttar Pradesh,Ambedkar Nagar
82.707083,26.3329168,"224149, IND",Uttar Pradesh,Ambedkar Nagar
82.7904163,26.4412501,"224129, IND",Uttar Pradesh,Ambedkar Nagar
82.6487497,26.2745834,"224159, IND",Uttar Pradesh,Ambedkar Nagar
82.682083,26.3079168,"224171, IND",Uttar Pradesh,Ambedkar Nagar
82.7654163,26.4162501,"224155, IND",Uttar Pradesh,Ambedkar Nagar
82.8654163,26.3662501,"224139, IND",Uttar Pradesh,Ambedkar Nagar
82.6654163,26.3412501,"224186, IND",Uttar Pradesh,Ambedkar Nagar
82.882083,26.3829168,"224139, IND",Uttar Pradesh,Ambedkar Nagar
82.6987497,26.3329168,"224149, IND",Uttar Pradesh,Ambedkar Nagar
82.6404163,26.2662501,"224159, IND",Uttar Pradesh,Ambedkar Nagar
82.6987497,26.3162501,"224171, IND",Uttar Pradesh,Ambedkar Nagar
82.707083,26.3245834,"224149, IND",Uttar Pradesh,Ambedkar Nagar
82.7487497,26.4412501,"224155, IND",Uttar Pradesh,Ambedkar Nagar
82.4487497,25.2829168,"221303, IND",Uttar Pradesh,Sant Ravidas Nagar (Bhadohi)
82.457083,25.2995834,"221304, IND",Uttar Pradesh,Sant Ravidas Nagar (Bhadohi)
83.0904163,27.3829168,"272204, IND",Uttar Pradesh,Siddharthnagar
83.0987497,26.9745834,"272271, IND",Uttar Pradesh,Sant Kabir Nagar
83.107083,26.9745834,"272271, IND",Uttar Pradesh,Sant Kabir Nagar
82.9404163,26.8995834,"272125, IND",Uttar Pradesh,Sant Kabir Nagar
83.107083,26.9995834,"272271, IND",Uttar Pradesh,Sant Kabir Nagar
83.1237497,27.0245834,"272271, IND",Uttar Pradesh,Sant Kabir Nagar
83.132083,26.9912501,"272271, IND",Uttar Pradesh,Sant Kabir Nagar
81.9737497,27.1412501,"271002, IND",Uttar Pradesh,Gonda
81.9654163,27.1162501,"Gonda, Uttar Pradesh, IND",Uttar Pradesh,Gonda
83.307083,27.1079168,"273155, IND",Uttar Pradesh,Mahrajganj
83.9237497,27.0579168,"274304, IND",Uttar Pradesh,Kushinagar
83.6904163,26.8995834,"274301, IND",Uttar Pradesh,Kushinagar
83.7904163,26.9079168,"274306, IND",Uttar Pradesh,Kushinagar
83.957083,27.1495834,"274801, IND",Uttar Pradesh,Kushinagar
83.7237497,26.8912501,"274301, IND",Uttar Pradesh,Kushinagar
83.9237497,27.0412501,"274304, IND",Uttar Pradesh,Kushinagar
83.6987497,26.8495834,"274149, IND",Uttar Pradesh,Kushinagar
84.1654163,26.7495834,"274302, IND",Uttar Pradesh,Kushinagar
83.6987497,26.9079168,"274301, IND",Uttar Pradesh,Kushinagar
83.7654163,26.7579168,"274203, IND",Uttar Pradesh,Kushinagar
80.7654164,26.2329168,"209866, IND",Uttar Pradesh,Unnao
80.957083,26.1745834,"229206, IND",Uttar Pradesh,Rae Bareli
81.132083,26.3995834,"229303, IND",Uttar Pradesh,Rae Bareli
80.9654164,26.1579168,"229206, IND",Uttar Pradesh,Rae Bareli
81.132083,26.3912501,"229123, IND",Uttar Pradesh,Rae Bareli
81.0987497,26.4662501,"229301, IND",Uttar Pradesh,Rae Bareli
81.5154163,26.5162501,"Kathaura, Tiloi, Amethi, Uttar Pradesh, IND",Uttar Pradesh,Amethi
77.6487497,28.7245834,"245304, IND",Uttar Pradesh,Ghaziabad
77.4654164,28.5912501,"Aryan International School, Milak Lachchhi, Greater Noida, Gautam Buddha Nagar, Uttar Pradesh, 201009, IND",Uttar Pradesh,Gautam Buddha Nagar
78.132083,27.0579168,"283125, IND",Uttar Pradesh,Agra
78.0904164,27.1662501,"282006, IND",Uttar Pradesh,Agra
78.0904164,27.1162501,"283125, IND",Uttar Pradesh,Agra
78.082083,27.1495834,"282006, IND",Uttar Pradesh,Agra
78.1154164,27.0912501,"283125, IND",Uttar Pradesh,Agra
78.1904164,27.0245834,"283125, IND",Uttar Pradesh,Agra
78.107083,27.1662501,"282006, IND",Uttar Pradesh,Agra
78.0904164,27.1912501,"282006, IND",Uttar Pradesh,Agra
78.1154164,27.0162501,"Shamsabad, Fatehabad, Agra, Uttar Pradesh, IND",Uttar Pradesh,Agra
78.107083,27.0995834,"282006, IND",Uttar Pradesh,Agra
78.1237497,27.1662501,"282006, IND",Uttar Pradesh,Agra
79.757083,11.4912501,"Sanjeev Rayar Street, Parangipettai, Chidambaram, Cuddalore, Tamil Nadu, 608502, IND",Tamil Nādu,Cuddalore
79.757083,11.5329168,"608502, IND",Tamil Nādu,Cuddalore
79.6737497,11.5495835,"608501, IND",Tamil Nādu,Cuddalore
79.7487497,11.6412501,"Coastal Road, Cuddalore Sub-District, Cuddalore, Tamil Nadu, 607005, IND",Tamil Nādu,Cuddalore
79.757083,11.6079168,"608801, IND",Tamil Nādu,Cuddalore
79.7487497,11.6329168,"607005, IND",Tamil Nādu,Cuddalore
79.7737497,11.4495835,"Killai, Chidambaram, Cuddalore, Tamil Nadu, IND",Tamil Nādu,Cuddalore
80.2487497,13.1162501,"Gopal Street, Vyasarpadi, Chennai, Tamil Nadu, 600039, IND",Tamil Nādu,Chennai
80.2237497,13.0829168,"DR. P. R. Ram Obstetrician and Gynaecologist, 9Th Street, Anna Nagar East, Chennai, Tamil Nadu, 600102, IND",Tamil Nādu,Chennai
80.282083,13.0662501,"Adams Street, Chepauk, Chennai, Tamil Nadu, 600005, IND",Tamil Nādu,Chennai
80.2654164,13.1079168,"48 2nd Street, Pulianthope, Chennai, Tamil Nadu, 600012, IND",Tamil Nādu,Chennai
80.2487497,13.1412501,"2nd Street, Kodungaiyur, Chennai, Tamil Nadu, 600118, IND",Tamil Nādu,Chennai
80.232083,13.0995835,"Lakshmi Vilas Bank, Chetty Garden Main Street, Ayanavaram, Chennai, Tamil Nadu, 600023, IND",Tamil Nādu,Chennai
80.2737497,13.0912501,"Chennai Central, Park Town, Chennai, Tamil Nadu, IND",Tamil Nādu,Chennai
80.2737497,13.0329168,"Nadu Street, Mylapore, Chennai, Tamil Nadu, 600004, IND",Tamil Nādu,Chennai
80.282083,13.0495835,"Beach Road, Tiruvallikeni Triplicane, Chennai, Tamil Nadu, 600005, IND",Tamil Nādu,Chennai
80.282083,13.0829168,"AH45, Park Town, Chennai, Tamil Nadu, 600003, IND",Tamil Nādu,Chennai
80.2404164,13.0829168,"228A Police Quarters Road, Kilpauk, Chennai, Tamil Nadu, 600010, IND",Tamil Nādu,Chennai
80.282083,13.0745835,"Island Grounds, Park Town, Chennai, Tamil Nadu, IND",Tamil Nādu,Chennai
80.2404164,13.0329168,"Missionaries of Charity Day Creche, Chevalier Sivaji Ganesan Road, T Nagar, Chennai, Tamil Nadu, 600017, IND",Tamil Nādu,Chennai
80.2404164,12.9829168,"Sathi Fancy Stores, Rajaji Street, Taramani, Chennai, Tamil Nadu, 600113, IND",Tamil Nādu,Chennai
80.2654164,13.1162501,"16-16 Kennady Nagar Main Street, Vyasarpadi, Chennai, Tamil Nadu, 600039, IND",Tamil Nādu,Chennai
79.8487497,10.8162501,"Nagapattinam, Tamil Nadu, IND",Tamil Nādu,Nagapattinam
79.832083,10.7745835,"611001, IND",Tamil Nādu,Nagapattinam
79.8154164,10.7495835,"611106, IND",Tamil Nādu,Nagapattinam
79.7904164,10.7662501,"611108, IND",Tamil Nādu,Nagapattinam
79.807083,10.7579168,"NH-83, Sikkal, Nagapattinam Sub-District, Nagapattinam, Tamil Nadu, 611108, IND",Tamil Nādu,Nagapattinam
79.8237497,10.8329168,"611002, IND",Tamil Nādu,Nagapattinam
79.8404164,10.6912502,"611111, IND",Tamil Nādu,Nagapattinam
79.6404164,12.2329168,"604302, IND",Tamil Nādu,Viluppuram
80.2237497,12.8162501,"4th Cross Street, Kazhipattur, Chennai, Kancheepuram, Tamil Nadu, 603103, IND",Tamil Nādu,Kancheepuram
80.2154164,12.8662501,"ST. Josephs College of Engineering, Semmencherry, Chennai, Kancheepuram, Tamil Nadu, 600119, IND",Tamil Nādu,Kancheepuram
80.232083,12.8662501,"600119, IND",Tamil Nādu,Kancheepuram
80.1987497,12.8079168,"603103, IND",Tamil Nādu,Kancheepuram
80.2237497,12.7912501,"603103, IND",Tamil Nādu,Kancheepuram
80.2237497,12.8662501,"Jeppiaar Engineering College, Semmencherry, Chennai, Kancheepuram, Tamil Nadu, 600119, IND",Tamil Nādu,Kancheepuram
80.207083,12.8912501,"600100, IND",Tamil Nādu,Kancheepuram
80.232083,12.9245835,"Simson Street, Okkiyam Thuraipakkam, Chennai, Kancheepuram, Tamil Nadu, 600097, IND",Tamil Nādu,Kancheepuram
79.9737497,12.6829168,"Sree Vetri Vinayagar Alayam, Chengalpattu, Tamil Nadu, 603001, IND",Tamil Nādu,Kancheepuram
80.1904164,12.7329168,"2nd Madam Street, Thiruporur, Chengalpattu, Tamil Nadu, 603110, IND",Tamil Nādu,Kancheepuram
80.182083,12.7162501,"M G R Street, Thiruporur, Chengalpattu, Tamil Nadu, 603110, IND",Tamil Nādu,Kancheepuram
80.1987497,12.6245835,"Mahabalipuram, Chengalpattu, Tamil Nadu, IND",Tamil Nādu,Kancheepuram
80.2404164,12.9329168,"3rd Cross Street, Okkiyam Thuraipakkam, Chennai, Kancheepuram, Tamil Nadu, 600097, IND",Tamil Nādu,Kancheepuram
80.2404164,12.8995835,"Kalaigar Karunanidi Road, Akkarai, Chennai, Kancheepuram, Tamil Nadu, 600119, IND",Tamil Nādu,Kancheepuram
80.1904164,12.6912501,"603110, IND",Tamil Nādu,Kancheepuram
79.982083,12.6912501,"603001, IND",Tamil Nādu,Kancheepuram
80.232083,12.8329168,"603103, IND",Tamil Nādu,Kancheepuram
80.2404164,12.8579168,"603112, IND",Tamil Nādu,Kancheepuram
77.732083,11.2995835,"638002, IND",Tamil Nādu,Erode
77.6987497,11.3995835,"638005, IND",Tamil Nādu,Erode
77.7487497,11.3495835,"638008, IND",Tamil Nādu,Erode
77.707083,11.3829168,"638005, IND",Tamil Nādu,Erode
77.6904164,11.3995835,"NH-544H, Suriyampalayam, Erode Sub-District, Erode, Tamil Nadu, 638316, IND",Tamil Nādu,Erode
76.9487497,10.8579168,"Velanthavalam Road, Coimbatore South Sub-District, Coimbatore, Tamil Nadu, 641032, IND",Tamil Nādu,Coimbatore
89.882083,25.6829168,"783131, IND",Assam,South Salmara-Mankachar
89.9737496,25.6245834,"783131, IND",Assam,South Salmara-Mankachar
89.9904163,25.6162501,"783131, IND",Assam,South Salmara-Mankachar
89.8654163,25.5329168,"783131, IND",Assam,South Salmara-Mankachar
89.932083,25.5995834,"783131, IND",Assam,South Salmara-Mankachar
89.4404163,26.6829168,"735217, IND",West Bengal,Alipurduar
89.5237496,26.4745834,"Alipurduar, West Bengal, IND",West Bengal,Alipurduar
86.8154163,22.6162501,"Shilda, Binpur-II, Jhargram, West Bengal, IND",West Bengal,Jhargram
87.007083,22.4412501,"721507, IND",West Bengal,Jhargram
79.7987497,12.8912501,"631561, IND",Tamil Nādu,Chengalputtu
79.782083,12.8829168,"631561, IND",Tamil Nādu,Chengalputtu
79.8487497,11.1245835,"609105, IND",Tamil Nādu,Mayiladuthurai
79.832083,11.2579168,"609113, IND",Tamil Nādu,Mayiladuthurai
79.8404164,11.0745835,"609301, IND",Tamil Nādu,Mayiladuthurai
79.7404164,11.1079168,"609309, IND",Tamil Nādu,Mayiladuthurai
79.757083,11.2495835,"609104, IND",Tamil Nādu,Mayiladuthurai
